id,path,label
7842_sphere,dataset/dataset/train/sphere/7842.npy,sphere
7843_sphere,dataset/dataset/train/sphere/7843.npy,sphere
7844_sphere,dataset/dataset/train/sphere/7844.npy,sphere
7845_sphere,dataset/dataset/train/sphere/7845.npy,sphere
7846_sphere,dataset/dataset/train/sphere/7846.npy,sphere
7847_sphere,dataset/dataset/train/sphere/7847.npy,sphere
7848_sphere,dataset/dataset/train/sphere/7848.npy,sphere
7849_sphere,dataset/dataset/train/sphere/7849.npy,sphere
785_sphere,dataset/dataset/train/sphere/785.npy,sphere
7850_sphere,dataset/dataset/train/sphere/7850.npy,sphere
7851_sphere,dataset/dataset/train/sphere/7851.npy,sphere
7852_sphere,dataset/dataset/train/sphere/7852.npy,sphere
7853_sphere,dataset/dataset/train/sphere/7853.npy,sphere
7854_sphere,dataset/dataset/train/sphere/7854.npy,sphere
7855_sphere,dataset/dataset/train/sphere/7855.npy,sphere
7856_sphere,dataset/dataset/train/sphere/7856.npy,sphere
7857_sphere,dataset/dataset/train/sphere/7857.npy,sphere
7858_sphere,dataset/dataset/train/sphere/7858.npy,sphere
7859_sphere,dataset/dataset/train/sphere/7859.npy,sphere
786_sphere,dataset/dataset/train/sphere/786.npy,sphere
7860_sphere,dataset/dataset/train/sphere/7860.npy,sphere
7861_sphere,dataset/dataset/train/sphere/7861.npy,sphere
7862_sphere,dataset/dataset/train/sphere/7862.npy,sphere
7863_sphere,dataset/dataset/train/sphere/7863.npy,sphere
7864_sphere,dataset/dataset/train/sphere/7864.npy,sphere
7865_sphere,dataset/dataset/train/sphere/7865.npy,sphere
7866_sphere,dataset/dataset/train/sphere/7866.npy,sphere
7867_sphere,dataset/dataset/train/sphere/7867.npy,sphere
7868_sphere,dataset/dataset/train/sphere/7868.npy,sphere
7869_sphere,dataset/dataset/train/sphere/7869.npy,sphere
787_sphere,dataset/dataset/train/sphere/787.npy,sphere
7870_sphere,dataset/dataset/train/sphere/7870.npy,sphere
7871_sphere,dataset/dataset/train/sphere/7871.npy,sphere
7872_sphere,dataset/dataset/train/sphere/7872.npy,sphere
7873_sphere,dataset/dataset/train/sphere/7873.npy,sphere
7874_sphere,dataset/dataset/train/sphere/7874.npy,sphere
7875_sphere,dataset/dataset/train/sphere/7875.npy,sphere
7876_sphere,dataset/dataset/train/sphere/7876.npy,sphere
7877_sphere,dataset/dataset/train/sphere/7877.npy,sphere
7878_sphere,dataset/dataset/train/sphere/7878.npy,sphere
7879_sphere,dataset/dataset/train/sphere/7879.npy,sphere
788_sphere,dataset/dataset/train/sphere/788.npy,sphere
7880_sphere,dataset/dataset/train/sphere/7880.npy,sphere
7881_sphere,dataset/dataset/train/sphere/7881.npy,sphere
7882_sphere,dataset/dataset/train/sphere/7882.npy,sphere
7883_sphere,dataset/dataset/train/sphere/7883.npy,sphere
7884_sphere,dataset/dataset/train/sphere/7884.npy,sphere
7885_sphere,dataset/dataset/train/sphere/7885.npy,sphere
7886_sphere,dataset/dataset/train/sphere/7886.npy,sphere
7887_sphere,dataset/dataset/train/sphere/7887.npy,sphere
7888_sphere,dataset/dataset/train/sphere/7888.npy,sphere
7889_sphere,dataset/dataset/train/sphere/7889.npy,sphere
789_sphere,dataset/dataset/train/sphere/789.npy,sphere
7890_sphere,dataset/dataset/train/sphere/7890.npy,sphere
7891_sphere,dataset/dataset/train/sphere/7891.npy,sphere
7892_sphere,dataset/dataset/train/sphere/7892.npy,sphere
7893_sphere,dataset/dataset/train/sphere/7893.npy,sphere
7894_sphere,dataset/dataset/train/sphere/7894.npy,sphere
7895_sphere,dataset/dataset/train/sphere/7895.npy,sphere
7896_sphere,dataset/dataset/train/sphere/7896.npy,sphere
7897_sphere,dataset/dataset/train/sphere/7897.npy,sphere
7898_sphere,dataset/dataset/train/sphere/7898.npy,sphere
7899_sphere,dataset/dataset/train/sphere/7899.npy,sphere
79_sphere,dataset/dataset/train/sphere/79.npy,sphere
790_sphere,dataset/dataset/train/sphere/790.npy,sphere
7900_sphere,dataset/dataset/train/sphere/7900.npy,sphere
7901_sphere,dataset/dataset/train/sphere/7901.npy,sphere
7902_sphere,dataset/dataset/train/sphere/7902.npy,sphere
7903_sphere,dataset/dataset/train/sphere/7903.npy,sphere
7904_sphere,dataset/dataset/train/sphere/7904.npy,sphere
7905_sphere,dataset/dataset/train/sphere/7905.npy,sphere
7906_sphere,dataset/dataset/train/sphere/7906.npy,sphere
7907_sphere,dataset/dataset/train/sphere/7907.npy,sphere
7908_sphere,dataset/dataset/train/sphere/7908.npy,sphere
7909_sphere,dataset/dataset/train/sphere/7909.npy,sphere
791_sphere,dataset/dataset/train/sphere/791.npy,sphere
7910_sphere,dataset/dataset/train/sphere/7910.npy,sphere
7911_sphere,dataset/dataset/train/sphere/7911.npy,sphere
7912_sphere,dataset/dataset/train/sphere/7912.npy,sphere
7913_sphere,dataset/dataset/train/sphere/7913.npy,sphere
7914_sphere,dataset/dataset/train/sphere/7914.npy,sphere
7915_sphere,dataset/dataset/train/sphere/7915.npy,sphere
7916_sphere,dataset/dataset/train/sphere/7916.npy,sphere
7917_sphere,dataset/dataset/train/sphere/7917.npy,sphere
7918_sphere,dataset/dataset/train/sphere/7918.npy,sphere
7919_sphere,dataset/dataset/train/sphere/7919.npy,sphere
792_sphere,dataset/dataset/train/sphere/792.npy,sphere
7920_sphere,dataset/dataset/train/sphere/7920.npy,sphere
7921_sphere,dataset/dataset/train/sphere/7921.npy,sphere
7922_sphere,dataset/dataset/train/sphere/7922.npy,sphere
7923_sphere,dataset/dataset/train/sphere/7923.npy,sphere
7924_sphere,dataset/dataset/train/sphere/7924.npy,sphere
7925_sphere,dataset/dataset/train/sphere/7925.npy,sphere
7926_sphere,dataset/dataset/train/sphere/7926.npy,sphere
7927_sphere,dataset/dataset/train/sphere/7927.npy,sphere
7928_sphere,dataset/dataset/train/sphere/7928.npy,sphere
7929_sphere,dataset/dataset/train/sphere/7929.npy,sphere
793_sphere,dataset/dataset/train/sphere/793.npy,sphere
7930_sphere,dataset/dataset/train/sphere/7930.npy,sphere
7931_sphere,dataset/dataset/train/sphere/7931.npy,sphere
7932_sphere,dataset/dataset/train/sphere/7932.npy,sphere
7933_sphere,dataset/dataset/train/sphere/7933.npy,sphere
7934_sphere,dataset/dataset/train/sphere/7934.npy,sphere
7935_sphere,dataset/dataset/train/sphere/7935.npy,sphere
7936_sphere,dataset/dataset/train/sphere/7936.npy,sphere
7937_sphere,dataset/dataset/train/sphere/7937.npy,sphere
7938_sphere,dataset/dataset/train/sphere/7938.npy,sphere
7939_sphere,dataset/dataset/train/sphere/7939.npy,sphere
794_sphere,dataset/dataset/train/sphere/794.npy,sphere
7940_sphere,dataset/dataset/train/sphere/7940.npy,sphere
7941_sphere,dataset/dataset/train/sphere/7941.npy,sphere
7942_sphere,dataset/dataset/train/sphere/7942.npy,sphere
7943_sphere,dataset/dataset/train/sphere/7943.npy,sphere
7944_sphere,dataset/dataset/train/sphere/7944.npy,sphere
7945_sphere,dataset/dataset/train/sphere/7945.npy,sphere
7946_sphere,dataset/dataset/train/sphere/7946.npy,sphere
7947_sphere,dataset/dataset/train/sphere/7947.npy,sphere
7948_sphere,dataset/dataset/train/sphere/7948.npy,sphere
7949_sphere,dataset/dataset/train/sphere/7949.npy,sphere
795_sphere,dataset/dataset/train/sphere/795.npy,sphere
7950_sphere,dataset/dataset/train/sphere/7950.npy,sphere
7951_sphere,dataset/dataset/train/sphere/7951.npy,sphere
7952_sphere,dataset/dataset/train/sphere/7952.npy,sphere
7953_sphere,dataset/dataset/train/sphere/7953.npy,sphere
7954_sphere,dataset/dataset/train/sphere/7954.npy,sphere
7955_sphere,dataset/dataset/train/sphere/7955.npy,sphere
7956_sphere,dataset/dataset/train/sphere/7956.npy,sphere
7957_sphere,dataset/dataset/train/sphere/7957.npy,sphere
7958_sphere,dataset/dataset/train/sphere/7958.npy,sphere
7959_sphere,dataset/dataset/train/sphere/7959.npy,sphere
796_sphere,dataset/dataset/train/sphere/796.npy,sphere
7960_sphere,dataset/dataset/train/sphere/7960.npy,sphere
7961_sphere,dataset/dataset/train/sphere/7961.npy,sphere
7962_sphere,dataset/dataset/train/sphere/7962.npy,sphere
7963_sphere,dataset/dataset/train/sphere/7963.npy,sphere
7964_sphere,dataset/dataset/train/sphere/7964.npy,sphere
7965_sphere,dataset/dataset/train/sphere/7965.npy,sphere
7966_sphere,dataset/dataset/train/sphere/7966.npy,sphere
7967_sphere,dataset/dataset/train/sphere/7967.npy,sphere
7968_sphere,dataset/dataset/train/sphere/7968.npy,sphere
7969_sphere,dataset/dataset/train/sphere/7969.npy,sphere
797_sphere,dataset/dataset/train/sphere/797.npy,sphere
7970_sphere,dataset/dataset/train/sphere/7970.npy,sphere
7971_sphere,dataset/dataset/train/sphere/7971.npy,sphere
7972_sphere,dataset/dataset/train/sphere/7972.npy,sphere
7973_sphere,dataset/dataset/train/sphere/7973.npy,sphere
7974_sphere,dataset/dataset/train/sphere/7974.npy,sphere
7975_sphere,dataset/dataset/train/sphere/7975.npy,sphere
7976_sphere,dataset/dataset/train/sphere/7976.npy,sphere
7977_sphere,dataset/dataset/train/sphere/7977.npy,sphere
7978_sphere,dataset/dataset/train/sphere/7978.npy,sphere
7979_sphere,dataset/dataset/train/sphere/7979.npy,sphere
798_sphere,dataset/dataset/train/sphere/798.npy,sphere
7980_sphere,dataset/dataset/train/sphere/7980.npy,sphere
7981_sphere,dataset/dataset/train/sphere/7981.npy,sphere
7982_sphere,dataset/dataset/train/sphere/7982.npy,sphere
7983_sphere,dataset/dataset/train/sphere/7983.npy,sphere
7984_sphere,dataset/dataset/train/sphere/7984.npy,sphere
7985_sphere,dataset/dataset/train/sphere/7985.npy,sphere
7986_sphere,dataset/dataset/train/sphere/7986.npy,sphere
7987_sphere,dataset/dataset/train/sphere/7987.npy,sphere
7988_sphere,dataset/dataset/train/sphere/7988.npy,sphere
7989_sphere,dataset/dataset/train/sphere/7989.npy,sphere
799_sphere,dataset/dataset/train/sphere/799.npy,sphere
7990_sphere,dataset/dataset/train/sphere/7990.npy,sphere
7991_sphere,dataset/dataset/train/sphere/7991.npy,sphere
7992_sphere,dataset/dataset/train/sphere/7992.npy,sphere
7993_sphere,dataset/dataset/train/sphere/7993.npy,sphere
7994_sphere,dataset/dataset/train/sphere/7994.npy,sphere
7995_sphere,dataset/dataset/train/sphere/7995.npy,sphere
7996_sphere,dataset/dataset/train/sphere/7996.npy,sphere
7997_sphere,dataset/dataset/train/sphere/7997.npy,sphere
7998_sphere,dataset/dataset/train/sphere/7998.npy,sphere
7999_sphere,dataset/dataset/train/sphere/7999.npy,sphere
8_sphere,dataset/dataset/train/sphere/8.npy,sphere
80_sphere,dataset/dataset/train/sphere/80.npy,sphere
800_sphere,dataset/dataset/train/sphere/800.npy,sphere
8000_sphere,dataset/dataset/train/sphere/8000.npy,sphere
8001_sphere,dataset/dataset/train/sphere/8001.npy,sphere
8002_sphere,dataset/dataset/train/sphere/8002.npy,sphere
8003_sphere,dataset/dataset/train/sphere/8003.npy,sphere
8004_sphere,dataset/dataset/train/sphere/8004.npy,sphere
8005_sphere,dataset/dataset/train/sphere/8005.npy,sphere
8006_sphere,dataset/dataset/train/sphere/8006.npy,sphere
8007_sphere,dataset/dataset/train/sphere/8007.npy,sphere
8008_sphere,dataset/dataset/train/sphere/8008.npy,sphere
8009_sphere,dataset/dataset/train/sphere/8009.npy,sphere
801_sphere,dataset/dataset/train/sphere/801.npy,sphere
8010_sphere,dataset/dataset/train/sphere/8010.npy,sphere
8011_sphere,dataset/dataset/train/sphere/8011.npy,sphere
8012_sphere,dataset/dataset/train/sphere/8012.npy,sphere
8013_sphere,dataset/dataset/train/sphere/8013.npy,sphere
8014_sphere,dataset/dataset/train/sphere/8014.npy,sphere
8015_sphere,dataset/dataset/train/sphere/8015.npy,sphere
8016_sphere,dataset/dataset/train/sphere/8016.npy,sphere
8017_sphere,dataset/dataset/train/sphere/8017.npy,sphere
8018_sphere,dataset/dataset/train/sphere/8018.npy,sphere
8019_sphere,dataset/dataset/train/sphere/8019.npy,sphere
802_sphere,dataset/dataset/train/sphere/802.npy,sphere
8020_sphere,dataset/dataset/train/sphere/8020.npy,sphere
8021_sphere,dataset/dataset/train/sphere/8021.npy,sphere
8022_sphere,dataset/dataset/train/sphere/8022.npy,sphere
8023_sphere,dataset/dataset/train/sphere/8023.npy,sphere
8024_sphere,dataset/dataset/train/sphere/8024.npy,sphere
8025_sphere,dataset/dataset/train/sphere/8025.npy,sphere
8026_sphere,dataset/dataset/train/sphere/8026.npy,sphere
8027_sphere,dataset/dataset/train/sphere/8027.npy,sphere
8028_sphere,dataset/dataset/train/sphere/8028.npy,sphere
8029_sphere,dataset/dataset/train/sphere/8029.npy,sphere
803_sphere,dataset/dataset/train/sphere/803.npy,sphere
8030_sphere,dataset/dataset/train/sphere/8030.npy,sphere
8031_sphere,dataset/dataset/train/sphere/8031.npy,sphere
8032_sphere,dataset/dataset/train/sphere/8032.npy,sphere
8033_sphere,dataset/dataset/train/sphere/8033.npy,sphere
8034_sphere,dataset/dataset/train/sphere/8034.npy,sphere
8035_sphere,dataset/dataset/train/sphere/8035.npy,sphere
8036_sphere,dataset/dataset/train/sphere/8036.npy,sphere
8037_sphere,dataset/dataset/train/sphere/8037.npy,sphere
8038_sphere,dataset/dataset/train/sphere/8038.npy,sphere
8039_sphere,dataset/dataset/train/sphere/8039.npy,sphere
804_sphere,dataset/dataset/train/sphere/804.npy,sphere
8040_sphere,dataset/dataset/train/sphere/8040.npy,sphere
8041_sphere,dataset/dataset/train/sphere/8041.npy,sphere
8042_sphere,dataset/dataset/train/sphere/8042.npy,sphere
8043_sphere,dataset/dataset/train/sphere/8043.npy,sphere
8044_sphere,dataset/dataset/train/sphere/8044.npy,sphere
8045_sphere,dataset/dataset/train/sphere/8045.npy,sphere
8046_sphere,dataset/dataset/train/sphere/8046.npy,sphere
8047_sphere,dataset/dataset/train/sphere/8047.npy,sphere
8048_sphere,dataset/dataset/train/sphere/8048.npy,sphere
8049_sphere,dataset/dataset/train/sphere/8049.npy,sphere
805_sphere,dataset/dataset/train/sphere/805.npy,sphere
8050_sphere,dataset/dataset/train/sphere/8050.npy,sphere
8051_sphere,dataset/dataset/train/sphere/8051.npy,sphere
8052_sphere,dataset/dataset/train/sphere/8052.npy,sphere
8053_sphere,dataset/dataset/train/sphere/8053.npy,sphere
8054_sphere,dataset/dataset/train/sphere/8054.npy,sphere
8055_sphere,dataset/dataset/train/sphere/8055.npy,sphere
8056_sphere,dataset/dataset/train/sphere/8056.npy,sphere
8057_sphere,dataset/dataset/train/sphere/8057.npy,sphere
8058_sphere,dataset/dataset/train/sphere/8058.npy,sphere
8059_sphere,dataset/dataset/train/sphere/8059.npy,sphere
806_sphere,dataset/dataset/train/sphere/806.npy,sphere
8060_sphere,dataset/dataset/train/sphere/8060.npy,sphere
8061_sphere,dataset/dataset/train/sphere/8061.npy,sphere
8062_sphere,dataset/dataset/train/sphere/8062.npy,sphere
8063_sphere,dataset/dataset/train/sphere/8063.npy,sphere
8064_sphere,dataset/dataset/train/sphere/8064.npy,sphere
8065_sphere,dataset/dataset/train/sphere/8065.npy,sphere
8066_sphere,dataset/dataset/train/sphere/8066.npy,sphere
8067_sphere,dataset/dataset/train/sphere/8067.npy,sphere
8068_sphere,dataset/dataset/train/sphere/8068.npy,sphere
8069_sphere,dataset/dataset/train/sphere/8069.npy,sphere
807_sphere,dataset/dataset/train/sphere/807.npy,sphere
8070_sphere,dataset/dataset/train/sphere/8070.npy,sphere
8071_sphere,dataset/dataset/train/sphere/8071.npy,sphere
8072_sphere,dataset/dataset/train/sphere/8072.npy,sphere
8073_sphere,dataset/dataset/train/sphere/8073.npy,sphere
8074_sphere,dataset/dataset/train/sphere/8074.npy,sphere
8075_sphere,dataset/dataset/train/sphere/8075.npy,sphere
8076_sphere,dataset/dataset/train/sphere/8076.npy,sphere
8077_sphere,dataset/dataset/train/sphere/8077.npy,sphere
8078_sphere,dataset/dataset/train/sphere/8078.npy,sphere
8079_sphere,dataset/dataset/train/sphere/8079.npy,sphere
808_sphere,dataset/dataset/train/sphere/808.npy,sphere
8080_sphere,dataset/dataset/train/sphere/8080.npy,sphere
8081_sphere,dataset/dataset/train/sphere/8081.npy,sphere
8082_sphere,dataset/dataset/train/sphere/8082.npy,sphere
8083_sphere,dataset/dataset/train/sphere/8083.npy,sphere
8084_sphere,dataset/dataset/train/sphere/8084.npy,sphere
8085_sphere,dataset/dataset/train/sphere/8085.npy,sphere
8086_sphere,dataset/dataset/train/sphere/8086.npy,sphere
8087_sphere,dataset/dataset/train/sphere/8087.npy,sphere
8088_sphere,dataset/dataset/train/sphere/8088.npy,sphere
8089_sphere,dataset/dataset/train/sphere/8089.npy,sphere
809_sphere,dataset/dataset/train/sphere/809.npy,sphere
8090_sphere,dataset/dataset/train/sphere/8090.npy,sphere
8091_sphere,dataset/dataset/train/sphere/8091.npy,sphere
8092_sphere,dataset/dataset/train/sphere/8092.npy,sphere
8093_sphere,dataset/dataset/train/sphere/8093.npy,sphere
8094_sphere,dataset/dataset/train/sphere/8094.npy,sphere
8095_sphere,dataset/dataset/train/sphere/8095.npy,sphere
8096_sphere,dataset/dataset/train/sphere/8096.npy,sphere
8097_sphere,dataset/dataset/train/sphere/8097.npy,sphere
8098_sphere,dataset/dataset/train/sphere/8098.npy,sphere
8099_sphere,dataset/dataset/train/sphere/8099.npy,sphere
81_sphere,dataset/dataset/train/sphere/81.npy,sphere
810_sphere,dataset/dataset/train/sphere/810.npy,sphere
8100_sphere,dataset/dataset/train/sphere/8100.npy,sphere
8101_sphere,dataset/dataset/train/sphere/8101.npy,sphere
8102_sphere,dataset/dataset/train/sphere/8102.npy,sphere
8103_sphere,dataset/dataset/train/sphere/8103.npy,sphere
8104_sphere,dataset/dataset/train/sphere/8104.npy,sphere
8105_sphere,dataset/dataset/train/sphere/8105.npy,sphere
8106_sphere,dataset/dataset/train/sphere/8106.npy,sphere
8107_sphere,dataset/dataset/train/sphere/8107.npy,sphere
8108_sphere,dataset/dataset/train/sphere/8108.npy,sphere
8109_sphere,dataset/dataset/train/sphere/8109.npy,sphere
811_sphere,dataset/dataset/train/sphere/811.npy,sphere
8110_sphere,dataset/dataset/train/sphere/8110.npy,sphere
8111_sphere,dataset/dataset/train/sphere/8111.npy,sphere
8112_sphere,dataset/dataset/train/sphere/8112.npy,sphere
8113_sphere,dataset/dataset/train/sphere/8113.npy,sphere
8114_sphere,dataset/dataset/train/sphere/8114.npy,sphere
8115_sphere,dataset/dataset/train/sphere/8115.npy,sphere
8116_sphere,dataset/dataset/train/sphere/8116.npy,sphere
8117_sphere,dataset/dataset/train/sphere/8117.npy,sphere
8118_sphere,dataset/dataset/train/sphere/8118.npy,sphere
8119_sphere,dataset/dataset/train/sphere/8119.npy,sphere
812_sphere,dataset/dataset/train/sphere/812.npy,sphere
8120_sphere,dataset/dataset/train/sphere/8120.npy,sphere
8121_sphere,dataset/dataset/train/sphere/8121.npy,sphere
8122_sphere,dataset/dataset/train/sphere/8122.npy,sphere
8123_sphere,dataset/dataset/train/sphere/8123.npy,sphere
8124_sphere,dataset/dataset/train/sphere/8124.npy,sphere
8125_sphere,dataset/dataset/train/sphere/8125.npy,sphere
8126_sphere,dataset/dataset/train/sphere/8126.npy,sphere
8127_sphere,dataset/dataset/train/sphere/8127.npy,sphere
8128_sphere,dataset/dataset/train/sphere/8128.npy,sphere
8129_sphere,dataset/dataset/train/sphere/8129.npy,sphere
813_sphere,dataset/dataset/train/sphere/813.npy,sphere
8130_sphere,dataset/dataset/train/sphere/8130.npy,sphere
8131_sphere,dataset/dataset/train/sphere/8131.npy,sphere
8132_sphere,dataset/dataset/train/sphere/8132.npy,sphere
8133_sphere,dataset/dataset/train/sphere/8133.npy,sphere
8134_sphere,dataset/dataset/train/sphere/8134.npy,sphere
8135_sphere,dataset/dataset/train/sphere/8135.npy,sphere
8136_sphere,dataset/dataset/train/sphere/8136.npy,sphere
8137_sphere,dataset/dataset/train/sphere/8137.npy,sphere
8138_sphere,dataset/dataset/train/sphere/8138.npy,sphere
8139_sphere,dataset/dataset/train/sphere/8139.npy,sphere
814_sphere,dataset/dataset/train/sphere/814.npy,sphere
8140_sphere,dataset/dataset/train/sphere/8140.npy,sphere
8141_sphere,dataset/dataset/train/sphere/8141.npy,sphere
8142_sphere,dataset/dataset/train/sphere/8142.npy,sphere
8143_sphere,dataset/dataset/train/sphere/8143.npy,sphere
8144_sphere,dataset/dataset/train/sphere/8144.npy,sphere
8145_sphere,dataset/dataset/train/sphere/8145.npy,sphere
8146_sphere,dataset/dataset/train/sphere/8146.npy,sphere
8147_sphere,dataset/dataset/train/sphere/8147.npy,sphere
8148_sphere,dataset/dataset/train/sphere/8148.npy,sphere
8149_sphere,dataset/dataset/train/sphere/8149.npy,sphere
815_sphere,dataset/dataset/train/sphere/815.npy,sphere
8150_sphere,dataset/dataset/train/sphere/8150.npy,sphere
8151_sphere,dataset/dataset/train/sphere/8151.npy,sphere
8152_sphere,dataset/dataset/train/sphere/8152.npy,sphere
8153_sphere,dataset/dataset/train/sphere/8153.npy,sphere
8154_sphere,dataset/dataset/train/sphere/8154.npy,sphere
8155_sphere,dataset/dataset/train/sphere/8155.npy,sphere
8156_sphere,dataset/dataset/train/sphere/8156.npy,sphere
8157_sphere,dataset/dataset/train/sphere/8157.npy,sphere
8158_sphere,dataset/dataset/train/sphere/8158.npy,sphere
8159_sphere,dataset/dataset/train/sphere/8159.npy,sphere
816_sphere,dataset/dataset/train/sphere/816.npy,sphere
8160_sphere,dataset/dataset/train/sphere/8160.npy,sphere
8161_sphere,dataset/dataset/train/sphere/8161.npy,sphere
8162_sphere,dataset/dataset/train/sphere/8162.npy,sphere
8163_sphere,dataset/dataset/train/sphere/8163.npy,sphere
8164_sphere,dataset/dataset/train/sphere/8164.npy,sphere
8165_sphere,dataset/dataset/train/sphere/8165.npy,sphere
8166_sphere,dataset/dataset/train/sphere/8166.npy,sphere
8167_sphere,dataset/dataset/train/sphere/8167.npy,sphere
8168_sphere,dataset/dataset/train/sphere/8168.npy,sphere
8169_sphere,dataset/dataset/train/sphere/8169.npy,sphere
817_sphere,dataset/dataset/train/sphere/817.npy,sphere
8170_sphere,dataset/dataset/train/sphere/8170.npy,sphere
8171_sphere,dataset/dataset/train/sphere/8171.npy,sphere
8172_sphere,dataset/dataset/train/sphere/8172.npy,sphere
8173_sphere,dataset/dataset/train/sphere/8173.npy,sphere
8174_sphere,dataset/dataset/train/sphere/8174.npy,sphere
8175_sphere,dataset/dataset/train/sphere/8175.npy,sphere
8176_sphere,dataset/dataset/train/sphere/8176.npy,sphere
8177_sphere,dataset/dataset/train/sphere/8177.npy,sphere
8178_sphere,dataset/dataset/train/sphere/8178.npy,sphere
8179_sphere,dataset/dataset/train/sphere/8179.npy,sphere
818_sphere,dataset/dataset/train/sphere/818.npy,sphere
8180_sphere,dataset/dataset/train/sphere/8180.npy,sphere
8181_sphere,dataset/dataset/train/sphere/8181.npy,sphere
8182_sphere,dataset/dataset/train/sphere/8182.npy,sphere
8183_sphere,dataset/dataset/train/sphere/8183.npy,sphere
8184_sphere,dataset/dataset/train/sphere/8184.npy,sphere
8185_sphere,dataset/dataset/train/sphere/8185.npy,sphere
8186_sphere,dataset/dataset/train/sphere/8186.npy,sphere
8187_sphere,dataset/dataset/train/sphere/8187.npy,sphere
8188_sphere,dataset/dataset/train/sphere/8188.npy,sphere
8189_sphere,dataset/dataset/train/sphere/8189.npy,sphere
819_sphere,dataset/dataset/train/sphere/819.npy,sphere
8190_sphere,dataset/dataset/train/sphere/8190.npy,sphere
8191_sphere,dataset/dataset/train/sphere/8191.npy,sphere
8192_sphere,dataset/dataset/train/sphere/8192.npy,sphere
8193_sphere,dataset/dataset/train/sphere/8193.npy,sphere
8194_sphere,dataset/dataset/train/sphere/8194.npy,sphere
8195_sphere,dataset/dataset/train/sphere/8195.npy,sphere
8196_sphere,dataset/dataset/train/sphere/8196.npy,sphere
8197_sphere,dataset/dataset/train/sphere/8197.npy,sphere
8198_sphere,dataset/dataset/train/sphere/8198.npy,sphere
8199_sphere,dataset/dataset/train/sphere/8199.npy,sphere
82_sphere,dataset/dataset/train/sphere/82.npy,sphere
820_sphere,dataset/dataset/train/sphere/820.npy,sphere
8200_sphere,dataset/dataset/train/sphere/8200.npy,sphere
8201_sphere,dataset/dataset/train/sphere/8201.npy,sphere
8202_sphere,dataset/dataset/train/sphere/8202.npy,sphere
8203_sphere,dataset/dataset/train/sphere/8203.npy,sphere
8204_sphere,dataset/dataset/train/sphere/8204.npy,sphere
8205_sphere,dataset/dataset/train/sphere/8205.npy,sphere
8206_sphere,dataset/dataset/train/sphere/8206.npy,sphere
8207_sphere,dataset/dataset/train/sphere/8207.npy,sphere
8208_sphere,dataset/dataset/train/sphere/8208.npy,sphere
8209_sphere,dataset/dataset/train/sphere/8209.npy,sphere
821_sphere,dataset/dataset/train/sphere/821.npy,sphere
8210_sphere,dataset/dataset/train/sphere/8210.npy,sphere
8211_sphere,dataset/dataset/train/sphere/8211.npy,sphere
8212_sphere,dataset/dataset/train/sphere/8212.npy,sphere
8213_sphere,dataset/dataset/train/sphere/8213.npy,sphere
8214_sphere,dataset/dataset/train/sphere/8214.npy,sphere
8215_sphere,dataset/dataset/train/sphere/8215.npy,sphere
8216_sphere,dataset/dataset/train/sphere/8216.npy,sphere
8217_sphere,dataset/dataset/train/sphere/8217.npy,sphere
8218_sphere,dataset/dataset/train/sphere/8218.npy,sphere
8219_sphere,dataset/dataset/train/sphere/8219.npy,sphere
822_sphere,dataset/dataset/train/sphere/822.npy,sphere
8220_sphere,dataset/dataset/train/sphere/8220.npy,sphere
8221_sphere,dataset/dataset/train/sphere/8221.npy,sphere
8222_sphere,dataset/dataset/train/sphere/8222.npy,sphere
8223_sphere,dataset/dataset/train/sphere/8223.npy,sphere
8224_sphere,dataset/dataset/train/sphere/8224.npy,sphere
8225_sphere,dataset/dataset/train/sphere/8225.npy,sphere
8226_sphere,dataset/dataset/train/sphere/8226.npy,sphere
8227_sphere,dataset/dataset/train/sphere/8227.npy,sphere
8228_sphere,dataset/dataset/train/sphere/8228.npy,sphere
8229_sphere,dataset/dataset/train/sphere/8229.npy,sphere
823_sphere,dataset/dataset/train/sphere/823.npy,sphere
8230_sphere,dataset/dataset/train/sphere/8230.npy,sphere
8231_sphere,dataset/dataset/train/sphere/8231.npy,sphere
8232_sphere,dataset/dataset/train/sphere/8232.npy,sphere
8233_sphere,dataset/dataset/train/sphere/8233.npy,sphere
8234_sphere,dataset/dataset/train/sphere/8234.npy,sphere
8235_sphere,dataset/dataset/train/sphere/8235.npy,sphere
8236_sphere,dataset/dataset/train/sphere/8236.npy,sphere
8237_sphere,dataset/dataset/train/sphere/8237.npy,sphere
8238_sphere,dataset/dataset/train/sphere/8238.npy,sphere
8239_sphere,dataset/dataset/train/sphere/8239.npy,sphere
824_sphere,dataset/dataset/train/sphere/824.npy,sphere
8240_sphere,dataset/dataset/train/sphere/8240.npy,sphere
8241_sphere,dataset/dataset/train/sphere/8241.npy,sphere
8242_sphere,dataset/dataset/train/sphere/8242.npy,sphere
8243_sphere,dataset/dataset/train/sphere/8243.npy,sphere
8244_sphere,dataset/dataset/train/sphere/8244.npy,sphere
8245_sphere,dataset/dataset/train/sphere/8245.npy,sphere
8246_sphere,dataset/dataset/train/sphere/8246.npy,sphere
8247_sphere,dataset/dataset/train/sphere/8247.npy,sphere
8248_sphere,dataset/dataset/train/sphere/8248.npy,sphere
8249_sphere,dataset/dataset/train/sphere/8249.npy,sphere
825_sphere,dataset/dataset/train/sphere/825.npy,sphere
